Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Partner 1,Partner 2
07/06/2018,11,23.4,62,1.8,0.0,0.0,Summer,No Holiday,Yes,14,42
07/06/2018,12,25.0,56,3.0,0.0,0.0,Summer,No Holiday,Yes,395,333
07/06/2018,13,26.7,47,2.4,0.0,0.0,Summer,No Holiday,Yes,345,806
07/06/2018,14,28.2,44,1.7,0.0,0.0,Summer,No Holiday,Yes,594,154
07/06/2018,15,29.3,41,2.0,0.0,0.0,Summer,No Holiday,Yes,842,610
07/06/2018,16,29.3,41,2.0,0.0,0.0,Summer,No Holiday,Yes,637,1005
07/06/2018,17,28.2,51,3.3,0.0,0.0,Summer,No Holiday,Yes,620,427
07/06/2018,18,25.6,57,2.7,0.0,0.0,Summer,No Holiday,Yes,357,2342
07/06/2018,19,24.0,60,2.8,0.0,0.0,Summer,No Holiday,Yes,426,128
07/06/2018,20,22.8,67,1.6,0.0,0.0,Summer,No Holiday,Yes,702,1610
07/06/2018,21,21.5,69,2.6,0.0,0.0,Summer,No Holiday,Yes,318,1170
07/06/2018,22,20.9,71,1.0,0.0,0.0,Summer,No Holiday,Yes,1716,1343
07/06/2018,23,20.3,77,1.3,0.0,0.0,Summer,No Holiday,Yes,310,732
08/06/2018,0,19.1,82,2.2,0.0,0.0,Summer,No Holiday,Yes,166,190
08/06/2018,1,18.8,84,1.7,0.0,0.0,Summer,No Holiday,Yes,203,5
08/06/2018,2,18.6,84,2.5,0.0,0.0,Summer,No Holiday,Yes,146,28
08/06/2018,3,18.6,83,2.9,0.0,0.0,Summer,No Holiday,Yes,253,302
08/06/2018,4,18.5,82,2.0,0.0,0.0,Summer,No Holiday,Yes,21,53
08/06/2018,5,18.6,81,0.8,0.0,0.0,Summer,No Holiday,Yes,185,181
08/06/2018,6,18.8,78,2.0,0.0,0.0,Summer,No Holiday,Yes,84,567
08/06/2018,7,19.1,73,2.0,0.0,0.0,Summer,No Holiday,Yes,1034,643
08/06/2018,8,19.7,69,2.0,0.0,0.0,Summer,No Holiday,Yes,2250,184
08/06/2018,9,21.2,62,1.7,0.0,0.0,Summer,No Holiday,Yes,112,620
08/06/2018,10,21.9,62,1.7,0.0,0.0,Summer,No Holiday,Yes,257,912
08/06/2018,11,21.9,64,2.4,0.0,0.0,Summer,No Holiday,Yes,483,247
08/06/2018,12,23.1,56,1.6,0.0,0.0,Summer,No Holiday,Yes,356,1152
08/06/2018,13,24.2,58,1.9,0.0,0.0,Summer,No Holiday,Yes,503,477
08/06/2018,14,25.0,54,2.2,0.0,0.0,Summer,No Holiday,Yes,169,795
08/06/2018,15,26.2,51,3.3,0.0,0.0,Summer,No Holiday,Yes,881,1081
08/06/2018,16,26.6,49,3.2,0.0,0.0,Summer,No Holiday,Yes,669,1271
08/06/2018,17,26.9,49,2.3,0.0,0.0,Summer,No Holiday,Yes,1057,1245
08/06/2018,18,26.2,54,2.2,0.0,0.0,Summer,No Holiday,Yes,1093,932
08/06/2018,19,24.5,63,3.1,0.0,0.0,Summer,No Holiday,Yes,1731,570
08/06/2018,20,22.6,71,1.8,0.0,0.0,Summer,No Holiday,Yes,1537,2008
08/06/2018,21,21.2,77,1.7,0.0,0.0,Summer,No Holiday,Yes,536,940
08/06/2018,22,20.5,78,0.9,0.0,0.0,Summer,No Holiday,Yes,1590,568
08/06/2018,23,20.0,79,1.4,0.0,0.0,Summer,No Holiday,Yes,863,1608
09/06/2018,0,19.7,83,1.5,0.0,0.0,Summer,No Holiday,Yes,530,623
09/06/2018,1,19.7,81,0.6,0.0,0.0,Summer,No Holiday,Yes,556,144
09/06/2018,2,19.4,84,0.7,0.0,0.0,Summer,No Holiday,Yes,630,528
09/06/2018,3,19.1,84,0.6,0.0,0.0,Summer,No Holiday,Yes,519,81
09/06/2018,4,19.0,83,0.4,0.0,0.0,Summer,No Holiday,Yes,288,320
09/06/2018,5,19.0,85,0.4,0.0,0.0,Summer,No Holiday,Yes,192,40
09/06/2018,6,19.0,84,0.5,0.0,0.0,Summer,No Holiday,Yes,108,140
09/06/2018,7,20.2,73,1.1,0.0,0.0,Summer,No Holiday,Yes,249,19
09/06/2018,8,21.9,62,0.9,0.0,0.0,Summer,No Holiday,Yes,444,196
09/06/2018,9,24.0,55,1.8,0.0,0.0,Summer,No Holiday,Yes,460,864
09/06/2018,10,25.8,49,1.3,0.0,0.0,Summer,No Holiday,Yes,739,121
09/06/2018,11,27.2,46,1.7,0.0,0.0,Summer,No Holiday,Yes,273,936
09/06/2018,12,28.2,42,1.4,0.0,0.0,Summer,No Holiday,Yes,858,1125
09/06/2018,13,28.8,42,2.0,0.0,0.0,Summer,No Holiday,Yes,801,1569
09/06/2018,14,30.1,35,1.4,0.0,0.0,Summer,No Holiday,Yes,531,1418
09/06/2018,15,29.6,40,2.5,0.0,0.0,Summer,No Holiday,Yes,896,574
09/06/2018,16,28.7,40,2.5,0.0,0.0,Summer,No Holiday,Yes,1427,2244
09/06/2018,17,28.2,39,2.9,0.0,0.0,Summer,No Holiday,Yes,1813,815
09/06/2018,18,27.3,42,1.2,0.0,0.0,Summer,No Holiday,Yes,1005,646
09/06/2018,19,25.7,47,1.8,0.0,0.0,Summer,No Holiday,Yes,792,981
09/06/2018,20,23.7,62,1.6,0.4,0.0,Summer,No Holiday,Yes,246,218
09/06/2018,21,22.4,72,1.5,0.1,0.0,Summer,No Holiday,Yes,61,82
09/06/2018,22,21.0,75,1.3,0.0,0.0,Summer,No Holiday,Yes,252,625
09/06/2018,23,20.7,66,1.6,0.0,0.0,Summer,No Holiday,Yes,448,406
10/06/2018,0,20.2,66,1.5,0.0,0.0,Summer,No Holiday,Yes,2,69
10/06/2018,1,19.7,71,1.2,0.5,0.0,Summer,No Holiday,Yes,83,276
10/06/2018,2,19.2,69,1.3,0.0,0.0,Summer,No Holiday,Yes,156,56
10/06/2018,3,18.6,78,0.8,0.0,0.0,Summer,No Holiday,Yes,150,135
10/06/2018,4,18.3,72,1.7,0.0,0.0,Summer,No Holiday,Yes,130,11
10/06/2018,5,18.4,70,1.4,0.0,0.0,Summer,No Holiday,Yes,66,83
10/06/2018,6,18.3,71,0.9,0.0,0.0,Summer,No Holiday,Yes,116,64
10/06/2018,7,18.4,68,0.6,0.0,0.0,Summer,No Holiday,Yes,9,57
10/06/2018,8,19.0,65,2.0,0.0,0.0,Summer,No Holiday,Yes,106,430
10/06/2018,9,19.2,65,1.4,0.0,0.0,Summer,No Holiday,Yes,614,501
10/06/2018,10,20.2,62,1.8,0.0,0.0,Summer,No Holiday,Yes,165,525
10/06/2018,11,21.3,56,1.5,0.0,0.0,Summer,No Holiday,Yes,780,764
10/06/2018,12,23.2,50,2.2,0.0,0.0,Summer,No Holiday,Yes,402,804
10/06/2018,13,24.2,48,1.2,0.0,0.0,Summer,No Holiday,Yes,666,843
10/06/2018,14,24.1,51,1.1,0.0,0.0,Summer,No Holiday,Yes,1974,1189
10/06/2018,15,24.8,49,1.2,0.0,0.0,Summer,No Holiday,Yes,460,868
10/06/2018,16,24.8,51,1.6,0.0,0.0,Summer,No Holiday,Yes,873,345
10/06/2018,17,24.6,52,1.3,0.0,0.0,Summer,No Holiday,Yes,995,283
10/06/2018,18,24.1,53,1.3,0.0,0.0,Summer,No Holiday,Yes,898,2067
10/06/2018,19,23.4,55,1.0,0.0,0.0,Summer,No Holiday,Yes,1682,1768
10/06/2018,20,22.8,55,1.3,0.0,0.0,Summer,No Holiday,Yes,1634,1663
10/06/2018,21,22.1,55,1.5,0.0,0.0,Summer,No Holiday,Yes,813,1501
10/06/2018,22,21.5,55,1.8,0.0,0.0,Summer,No Holiday,Yes,15,526
10/06/2018,23,,56,1.5,0.0,0.0,Summer,No Holiday,Yes,147,967
11/06/2018,0,20.3,58,1.4,0.0,0.0,Summer,No Holiday,Yes,655,914
11/06/2018,1,19.8,59,1.3,0.0,0.0,Summer,No Holiday,Yes,44,327
11/06/2018,2,19.2,60,1.5,0.0,0.0,Summer,No Holiday,Yes,31,156
11/06/2018,3,18.8,61,1.3,0.0,0.0,Summer,No Holiday,Yes,208,197
11/06/2018,4,18.8,60,1.0,0.0,0.0,Summer,No Holiday,Yes,78,110
11/06/2018,5,18.8,61,1.2,0.0,0.0,Summer,No Holiday,Yes,22,2
11/06/2018,6,18.6,61,0.8,0.0,0.0,Summer,No Holiday,Yes,779,798
11/06/2018,7,19.1,59,1.1,0.0,0.0,Summer,No Holiday,Yes,1327,487
11/06/2018,8,20.7,55,1.5,0.0,0.0,Summer,No Holiday,Yes,597,970
11/06/2018,9,22.2,48,1.7,0.0,0.0,Summer,No Holiday,Yes,351,661
11/06/2018,10,23.7,47,1.3,0.0,0.0,Summer,No Holiday,Yes,369,541
11/06/2018,11,23.2,52,1.4,0.0,0.0,Summer,No Holiday,Yes,929,947
11/06/2018,12,23.2,52,1.2,0.0,0.0,Summer,No Holiday,Yes,711,466
11/06/2018,13,23.7,49,1.2,0.0,0.0,Summer,No Holiday,Yes,451,135
11/06/2018,14,23.9,47,1.0,0.0,0.0,Summer,No Holiday,Yes,502,266
11/06/2018,15,22.2,60,1.3,0.0,0.0,Summer,No Holiday,Yes,8,66
11/06/2018,16,22.0,60,1.8,0.0,0.0,Summer,No Holiday,Yes,622,633
11/06/2018,17,20.7,72,3.4,0.0,0.0,Summer,No Holiday,Yes,189,530
11/06/2018,18,19.8,80,3.9,0.0,0.0,Summer,No Holiday,Yes,454,1209
11/06/2018,19,19.4,85,1.2,0.5,0.0,Summer,No Holiday,Yes,659,714
11/06/2018,20,19.1,84,1.7,0.0,0.0,Summer,No Holiday,Yes,876,622
11/06/2018,21,19.0,82,1.0,0.0,0.0,Summer,No Holiday,Yes,154,720
11/06/2018,22,19.0,76,0.1,0.0,0.0,Summer,No Holiday,Yes,880,277
11/06/2018,23,18.2,93,0.8,3.5,0.0,Summer,No Holiday,Yes,224,22
12/06/2018,0,18.0,94,0.7,1.0,0.0,Summer,No Holiday,Yes,199,265
12/06/2018,1,17.7,92,0.9,0.0,0.0,Summer,No Holiday,Yes,355,107
12/06/2018,2,17.7,87,1.2,0.0,0.0,Summer,No Holiday,Yes,356,357
12/06/2018,3,17.5,87,0.5,0.0,0.0,Summer,No Holiday,Yes,84,193
12/06/2018,4,17.5,84,0.8,0.0,0.0,Summer,No Holiday,Yes,82,112
12/06/2018,5,17.2,87,0.6,0.0,0.0,Summer,No Holiday,Yes,285,228
12/06/2018,6,16.7,85,1.0,0.0,0.0,Summer,No Holiday,Yes,170,635
12/06/2018,7,17.1,77,1.5,0.0,0.0,Summer,No Holiday,Yes,550,800
12/06/2018,8,19.0,67,1.1,0.0,0.0,Summer,No Holiday,Yes,1828,1967
12/06/2018,9,21.1,60,0.9,0.0,0.0,Summer,No Holiday,Yes,417,896
12/06/2018,10,22.1,53,1.1,0.0,0.0,Summer,No Holiday,Yes,107,25
12/06/2018,11,22.9,54,2.6,0.0,0.0,Summer,No Holiday,Yes,951,1090
12/06/2018,12,24.0,51,1.8,0.0,0.0,Summer,No Holiday,Yes,781,861
12/06/2018,13,25.7,46,0.8,0.0,0.0,Summer,No Holiday,Yes,370,605
12/06/2018,14,25.6,45,2.2,0.0,0.0,Summer,No Holiday,Yes,648,175
12/06/2018,15,26.2,42,2.7,0.0,0.0,Summer,No Holiday,Yes,1258,1075
12/06/2018,16,26.2,47,3.8,0.0,0.0,Summer,No Holiday,Yes,1392,1449
12/06/2018,17,26.4,47,3.0,0.0,0.0,Summer,No Holiday,Yes,2240,2210
12/06/2018,18,24.9,53,3.6,0.0,0.0,Summer,No Holiday,Yes,1307,408
12/06/2018,19,23.1,58,2.4,0.0,0.0,Summer,No Holiday,Yes,1379,811
12/06/2018,20,21.6,62,3.3,0.0,0.0,Summer,No Holiday,Yes,2488,788
12/06/2018,21,20.6,70,1.8,0.0,0.0,Summer,No Holiday,Yes,623,161
12/06/2018,22,20.0,70,1.0,0.0,0.0,Summer,No Holiday,Yes,550,118
12/06/2018,23,19.5,72,0.6,0.0,0.0,Summer,No Holiday,Yes,470,1516
13/06/2018,0,19.3,76,1.2,0.0,0.0,Summer,No Holiday,Yes,171,22
13/06/2018,1,18.9,77,0.7,0.0,0.0,Summer,No Holiday,Yes,318,507
13/06/2018,2,18.4,75,0.6,0.0,0.0,Summer,No Holiday,Yes,9,292
13/06/2018,3,18.5,73,1.0,0.0,0.0,Summer,No Holiday,Yes,78,258
13/06/2018,4,18.7,74,0.9,0.0,0.0,Summer,No Holiday,Yes,106,150
13/06/2018,5,18.6,76,0.4,0.0,0.0,Summer,No Holiday,Yes,241,54
13/06/2018,6,18.7,75,0.9,0.0,0.0,Summer,No Holiday,Yes,397,340
13/06/2018,7,19.4,69,0.3,0.0,0.0,Summer,No Holiday,Yes,295,469
13/06/2018,8,20.7,65,1.5,0.0,0.0,Summer,No Holiday,Yes,617,321
13/06/2018,9,22.6,59,1.6,0.0,0.0,Summer,No Holiday,Yes,719,616
13/06/2018,10,23.0,57,2.2,0.0,0.0,Summer,No Holiday,Yes,23,584
13/06/2018,11,24.5,51,1.5,0.0,0.0,Summer,No Holiday,Yes,1067,412
13/06/2018,12,24.5,56,2.3,0.0,0.0,Summer,No Holiday,Yes,262,748
13/06/2018,13,24.9,52,1.8,0.0,0.0,Summer,No Holiday,Yes,541,690
13/06/2018,14,26.6,50,2.4,0.0,0.0,Summer,No Holiday,Yes,1808,1295
13/06/2018,15,25.5,50,2.2,0.0,0.0,Summer,No Holiday,Yes,210,1359
13/06/2018,16,25.8,50,1.7,0.0,0.0,Summer,No Holiday,Yes,113,1356
13/06/2018,17,25.6,57,3.3,0.0,0.0,Summer,No Holiday,Yes,1696,2323
13/06/2018,18,23.4,63,3.6,0.0,0.0,Summer,No Holiday,Yes,490,38
13/06/2018,19,22.8,64,2.3,0.0,0.0,Summer,No Holiday,Yes,4,1895
13/06/2018,20,22.1,65,1.3,0.0,0.0,Summer,No Holiday,Yes,1710,26
13/06/2018,21,21.8,67,0.0,0.0,0.0,Summer,No Holiday,Yes,1506,2034
13/06/2018,22,21.6,66,1.2,0.0,0.0,Summer,No Holiday,Yes,1160,1197
13/06/2018,23,21.5,62,0.1,0.0,0.0,Summer,No Holiday,Yes,1310,1293
14/06/2018,0,21.1,69,0.5,0.0,0.0,Summer,No Holiday,Yes,574,840
14/06/2018,1,20.8,72,1.0,0.0,0.0,Summer,No Holiday,Yes,312,481
14/06/2018,2,20.8,73,0.8,0.0,0.0,Summer,No Holiday,Yes,222,333
14/06/2018,3,20.8,73,0.7,0.0,0.0,Summer,No Holiday,Yes,15,143
14/06/2018,4,21.0,72,0.8,0.0,0.0,Summer,No Holiday,Yes,30,118
14/06/2018,5,20.3,84,3.2,0.0,0.0,Summer,No Holiday,Yes,40,136
14/06/2018,6,19.5,95,1.4,1.5,0.0,Summer,No Holiday,Yes,50,58
14/06/2018,7,19.4,97,0.9,13.5,0.0,Summer,No Holiday,Yes,92,82
14/06/2018,8,18.9,97,1.2,11.5,0.0,Summer,No Holiday,Yes,96,46
14/06/2018,9,19.1,96,0.6,1.5,0.0,Summer,No Holiday,Yes,136,136
14/06/2018,10,19.7,94,1.1,1.0,0.0,Summer,No Holiday,Yes,186,272
14/06/2018,11,20.5,79,1.7,0.0,0.0,Summer,No Holiday,Yes,681,541
14/06/2018,12,21.2,75,0.7,0.0,0.0,Summer,No Holiday,Yes,802,622
14/06/2018,13,22.8,67,1.2,0.0,0.0,Summer,No Holiday,Yes,312,319
14/06/2018,14,23.8,62,1.2,0.0,0.0,Summer,No Holiday,Yes,1048,451
14/06/2018,15,24.6,57,1.8,0.0,0.0,Summer,No Holiday,Yes,387,84
14/06/2018,16,25.0,56,0.7,0.0,0.0,Summer,No Holiday,Yes,858,305
14/06/2018,17,24.6,57,1.0,0.0,0.0,Summer,No Holiday,Yes,383,139
14/06/2018,18,24.0,61,1.5,0.0,0.0,Summer,No Holiday,Yes,2374,1846
14/06/2018,19,23.6,63,0.6,0.0,0.0,Summer,No Holiday,Yes,1237,1196
14/06/2018,20,22.6,74,1.2,0.0,0.0,Summer,No Holiday,Yes,1294,1026
14/06/2018,21,22.2,72,1.0,0.0,0.0,Summer,No Holiday,Yes,515,184
14/06/2018,22,21.8,72,1.0,0.0,0.0,Summer,No Holiday,Yes,731,316
14/06/2018,23,21.6,68,0.8,0.0,0.0,Summer,No Holiday,Yes,1289,865
15/06/2018,0,21.0,70,0.9,0.0,0.0,Summer,No Holiday,Yes,331,197
15/06/2018,1,20.6,65,1.2,0.0,0.0,Summer,No Holiday,Yes,668,237
15/06/2018,2,20.1,67,1.1,0.1,0.0,Summer,No Holiday,Yes,340,327
15/06/2018,3,18.8,93,1.0,5.4,0.0,Summer,No Holiday,Yes,44,136
15/06/2018,4,18.0,93,1.6,10.5,0.0,Summer,No Holiday,Yes,28,32
15/06/2018,5,17.4,86,1.1,0.5,0.0,Summer,No Holiday,Yes,39,68
15/06/2018,6,17.2,83,1.3,0.0,0.0,Summer,No Holiday,Yes,291,103
15/06/2018,7,18.2,75,1.4,0.0,0.0,Summer,No Holiday,Yes,25,97
15/06/2018,8,18.7,71,1.1,0.0,0.0,Summer,No Holiday,Yes,1348,2179
15/06/2018,9,20.1,65,1.4,0.0,0.0,Summer,No Holiday,Yes,904,1100
15/06/2018,10,22.0,56,1.5,0.0,0.0,Summer,No Holiday,Yes,887,853
15/06/2018,11,22.9,57,1.4,0.0,0.0,Summer,No Holiday,Yes,801,968
15/06/2018,12,24.4,50,1.6,0.0,0.0,Summer,No Holiday,Yes,622,1182
15/06/2018,13,25.3,48,1.8,0.0,0.0,Summer,No Holiday,Yes,570,636
15/06/2018,14,26.4,43,2.1,0.0,0.0,Summer,No Holiday,Yes,278,644
15/06/2018,15,26.7,40,1.6,0.0,0.0,Summer,No Holiday,Yes,1388,759
15/06/2018,16,26.5,45,1.6,0.0,0.0,Summer,No Holiday,Yes,487,1648
15/06/2018,17,26.1,45,1.4,0.0,0.0,Summer,No Holiday,Yes,523,1062
15/06/2018,18,25.9,44,1.5,0.0,0.0,Summer,No Holiday,Yes,1532,2656
15/06/2018,19,24.3,48,1.5,0.0,0.0,Summer,No Holiday,Yes,2362,606
15/06/2018,20,22.6,51,1.3,0.0,0.0,Summer,No Holiday,Yes,1022,2142
15/06/2018,21,21.4,54,1.5,0.0,0.0,Summer,No Holiday,Yes,34,1673
15/06/2018,22,20.4,54,1.4,0.0,0.0,Summer,No Holiday,Yes,766,1185
15/06/2018,23,19.6,55,1.4,0.0,0.0,Summer,No Holiday,Yes,814,436
16/06/2018,0,19.0,57,1.6,0.0,0.0,Summer,No Holiday,Yes,819,372
16/06/2018,1,18.4,59,1.3,0.0,0.0,Summer,No Holiday,Yes,480,111
16/06/2018,2,17.9,60,0.8,0.0,0.0,Summer,No Holiday,Yes,274,375
16/06/2018,3,17.4,61,1.2,0.0,0.0,Summer,No Holiday,Yes,117,283
16/06/2018,4,16.9,63,1.0,0.0,0.0,Summer,No Holiday,Yes,246,206
16/06/2018,5,16.6,65,1.2,0.0,0.0,Summer,No Holiday,Yes,254,222
16/06/2018,6,16.3,66,0.7,0.0,0.0,Summer,No Holiday,Yes,266,67
16/06/2018,7,17.0,60,1.1,0.0,0.0,Summer,No Holiday,Yes,326,424
16/06/2018,8,18.7,57,1.0,0.0,0.0,Summer,No Holiday,Yes,74,382
16/06/2018,9,20.4,54,1.5,0.0,0.0,Summer,No Holiday,Yes,644,651
16/06/2018,10,21.8,46,0.9,0.0,0.0,Summer,No Holiday,Yes,858,230
16/06/2018,11,23.4,46,1.6,0.0,0.0,Summer,No Holiday,Yes,697,332
16/06/2018,12,24.8,43,1.2,0.0,0.0,Summer,No Holiday,Yes,1441,798
16/06/2018,13,26.2,37,1.2,0.0,0.0,Summer,No Holiday,Yes,630,338
16/06/2018,14,27.1,40,1.8,0.0,0.0,Summer,No Holiday,Yes,671,577
16/06/2018,15,27.8,41,1.6,0.0,0.0,Summer,No Holiday,Yes,305,841
16/06/2018,16,28.3,41,2.6,0.0,0.0,Summer,No Holiday,Yes,1591,459
16/06/2018,17,28.4,43,2.0,0.0,0.0,Summer,No Holiday,Yes,1101,1254
16/06/2018,18,28.0,46,2.3,0.0,0.0,Summer,No Holiday,Yes,1979,1828
16/06/2018,19,27.2,48,1.4,0.0,0.0,Summer,No Holiday,Yes,880,2024
16/06/2018,20,25.0,60,2.4,0.0,0.0,Summer,No Holiday,Yes,7,1327
16/06/2018,21,23.7,64,1.7,0.0,0.0,Summer,No Holiday,Yes,1774,591
16/06/2018,22,22.8,69,1.7,0.0,0.0,Summer,No Holiday,Yes,415,1042
16/06/2018,23,22.1,73,1.6,0.0,0.0,Summer,No Holiday,Yes,1576,159
17/06/2018,0,21.5,76,1.4,0.0,0.0,Summer,No Holiday,Yes,1240,389
17/06/2018,1,20.9,79,2.0,0.0,0.0,Summer,No Holiday,Yes,444,35
17/06/2018,2,20.5,76,1.1,0.0,0.0,Summer,No Holiday,Yes,694,633
17/06/2018,3,19.9,80,1.6,0.0,0.0,Summer,No Holiday,Yes,7,423
17/06/2018,4,19.4,82,0.9,0.0,0.0,Summer,No Holiday,Yes,71,254
17/06/2018,5,19.0,85,0.8,0.0,0.0,Summer,No Holiday,Yes,150,223
17/06/2018,6,18.9,83,0.3,0.0,0.0,Summer,No Holiday,Yes,34,131
17/06/2018,7,19.6,75,0.9,0.0,0.0,Summer,No Holiday,Yes,457,118
17/06/2018,8,21.1,70,0.3,0.0,0.0,Summer,No Holiday,Yes,284,660
17/06/2018,9,22.5,66,1.2,0.0,0.0,Summer,No Holiday,Yes,924,603
17/06/2018,10,23.0,66,1.1,0.0,0.0,Summer,No Holiday,Yes,123,624
17/06/2018,11,23.6,63,0.7,0.0,0.0,Summer,No Holiday,Yes,701,358
17/06/2018,12,24.8,56,0.9,0.0,0.0,Summer,No Holiday,Yes,1020,779
17/06/2018,13,25.7,52,1.1,0.0,0.0,Summer,No Holiday,Yes,420,1191
17/06/2018,14,26.8,44,1.6,0.0,0.0,Summer,No Holiday,Yes,691,1076
17/06/2018,15,27.3,51,2.6,0.0,0.0,Summer,No Holiday,Yes,1889,588
17/06/2018,16,26.6,51,2.2,0.0,0.0,Summer,No Holiday,Yes,39,1931
17/06/2018,17,25.6,58,3.3,0.0,0.0,Summer,No Holiday,Yes,1438,1349
17/06/2018,18,25.0,59,3.4,0.0,0.0,Summer,No Holiday,Yes,1909,2070
17/06/2018,19,24.2,62,1.9,0.0,0.0,Summer,No Holiday,Yes,1378,2457
17/06/2018,20,23.1,67,2.1,0.0,0.0,Summer,No Holiday,Yes,293,323
17/06/2018,21,22.7,66,0.9,0.0,0.0,Summer,No Holiday,Yes,897,300
17/06/2018,22,22.2,70,0.5,0.0,0.0,Summer,No Holiday,Yes,1082,494
17/06/2018,23,21.7,74,1.4,0.0,0.0,Summer,No Holiday,Yes,767,1118
18/06/2018,0,21.3,74,1.4,0.0,0.0,Summer,No Holiday,Yes,535,349
18/06/2018,1,21.0,74,0.5,0.0,0.0,Summer,No Holiday,Yes,295,150
18/06/2018,2,20.7,76,0.3,0.0,0.0,Summer,No Holiday,Yes,357,321
18/06/2018,3,20.5,77,0.5,0.0,0.0,Summer,No Holiday,Yes,77,191
18/06/2018,4,20.2,78,0.7,0.0,0.0,Summer,No Holiday,Yes,18,137
18/06/2018,5,20.0,80,0.3,0.0,0.0,Summer,No Holiday,Yes,113,36
18/06/2018,6,20.0,78,0.4,0.0,0.0,Summer,No Holiday,Yes,495,184
18/06/2018,7,20.6,76,0.5,0.0,0.0,Summer,No Holiday,Yes,998,1313
18/06/2018,8,22.7,65,0.7,0.0,0.0,Summer,No Holiday,Yes,1968,220
18/06/2018,9,24.7,59,1.1,0.0,0.0,Summer,No Holiday,Yes,1103,522
18/06/2018,10,26.1,53,0.9,0.0,0.0,Summer,No Holiday,Yes,279,1
18/06/2018,11,27.3,45,2.4,0.0,0.0,Summer,No Holiday,Yes,788,739
18/06/2018,12,28.4,45,2.2,0.0,0.0,Summer,No Holiday,Yes,953,256
18/06/2018,13,29.4,42,1.7,0.0,0.0,Summer,No Holiday,Yes,744,45
18/06/2018,14,29.8,36,2.0,0.0,0.0,Summer,No Holiday,Yes,689,679
18/06/2018,15,30.5,34,2.8,0.0,0.0,Summer,No Holiday,Yes,472,225
18/06/2018,16,30.5,34,2.9,0.0,0.0,Summer,No Holiday,Yes,1322,351
18/06/2018,17,29.5,36,3.7,0.0,0.0,Summer,No Holiday,Yes,1646,942
18/06/2018,18,29.2,35,2.7,0.0,0.0,Summer,No Holiday,Yes,139,190
18/06/2018,19,28.1,38,2.6,0.0,0.0,Summer,No Holiday,Yes,830,1489
18/06/2018,20,25.7,43,2.1,0.0,0.0,Summer,No Holiday,Yes,2088,1514
18/06/2018,21,23.8,48,2.0,0.0,0.0,Summer,No Holiday,Yes,785,417
18/06/2018,22,22.9,56,1.3,0.0,0.0,Summer,No Holiday,Yes,679,829
18/06/2018,23,22.3,59,1.1,0.0,0.0,Summer,No Holiday,Yes,309,1371
19/06/2018,0,21.5,63,1.0,0.0,0.0,Summer,No Holiday,Yes,300,633
19/06/2018,1,20.9,66,0.8,0.0,0.0,Summer,No Holiday,Yes,613,278
19/06/2018,2,20.2,71,1.2,0.0,0.0,Summer,No Holiday,Yes,111,325
19/06/2018,3,19.9,69,1.4,0.0,0.0,Summer,No Holiday,Yes,118,117
19/06/2018,4,19.7,73,1.6,0.0,0.0,Summer,No Holiday,Yes,121,5
19/06/2018,5,19.4,77,0.8,0.0,0.0,Summer,No Holiday,Yes,76,110
19/06/2018,6,19.1,75,0.4,0.0,0.0,Summer,No Holiday,Yes,307,83
19/06/2018,7,19.9,72,0.6,0.0,0.0,Summer,No Holiday,Yes,307,1048
19/06/2018,8,21.1,66,1.0,0.0,0.0,Summer,No Holiday,Yes,219,2344
19/06/2018,9,22.4,62,0.9,0.0,0.0,Summer,No Holiday,Yes,493,1029
19/06/2018,10,23.7,56,1.6,0.0,0.0,Summer,No Holiday,Yes,630,179
19/06/2018,11,24.6,53,1.4,0.0,0.0,Summer,No Holiday,Yes,836,607
19/06/2018,12,25.8,48,1.5,0.0,0.0,Summer,No Holiday,Yes,797,1137
19/06/2018,13,26.6,46,2.9,0.0,0.0,Summer,No Holiday,Yes,1184,496
19/06/2018,14,27.2,44,2.9,0.0,0.0,Summer,No Holiday,Yes,563,1151
19/06/2018,15,26.7,42,2.6,0.0,0.0,Summer,No Holiday,Yes,892,1182
19/06/2018,16,26.1,46,3.0,0.0,0.0,Summer,No Holiday,Yes,1120,1090
19/06/2018,17,25.1,51,2.4,0.0,0.0,Summer,No Holiday,Yes,555,1547
19/06/2018,18,24.1,57,2.9,0.0,0.0,Summer,No Holiday,Yes,700,1915
19/06/2018,19,23.3,59,2.6,0.0,0.0,Summer,No Holiday,Yes,1390,152
19/06/2018,20,,62,2.2,0.0,0.0,Summer,No Holiday,Yes,1811,802
19/06/2018,21,21.6,66,2.4,0.0,0.0,Summer,No Holiday,Yes,1860,1073
19/06/2018,22,20.8,71,2.1,0.0,0.0,Summer,No Holiday,Yes,806,115
19/06/2018,23,20.1,73,1.9,0.0,0.0,Summer,No Holiday,Yes,519,872
20/06/2018,0,19.7,71,2.0,0.0,0.0,Summer,No Holiday,Yes,47,114
20/06/2018,1,19.6,73,1.4,0.0,0.0,Summer,No Holiday,Yes,177,36
20/06/2018,2,19.6,78,0.8,0.0,0.0,Summer,No Holiday,Yes,390,320
20/06/2018,3,19.4,79,0.8,0.0,0.0,Summer,No Holiday,Yes,24,180
20/06/2018,4,19.1,82,1.5,0.0,0.0,Summer,No Holiday,Yes,242,200
